appid,name,average_forever,average_2weeks,median_forever,median_2weeks,ccu,genre,price,categories 1,categories 2,ratings,owners_average,MutualPlayerCount,cat_1_Multi-player,cat_1_Single-player,cat_2_Single-player,cat_2_Multi-player,Action,Adventure,Animation & Modeling,Casual,Design & Illustration,Early Access,Education,Free to Play,Game Development,Gore,Indie,Massively Multiplayer,Movie,Nudity,RPG,Racing,Sexual Content,Simulation,Sports,Strategy,Utilities,Violent,Web Publishing,single player,multi player
330680,Solar Struggle,0,0,0,0,0,"['Action', 'Indie']",5.99,Single-player,,0.778260774,75000,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
331390,Winged Sakura: Mindy's Arc,163,0,204,0,1,"['Indie', 'RPG', 'Strategy']",2.49,Single-player,,0.778832704,10000,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
331400,Luna: Shattered Hearts: Episode 1,0,0,0,0,0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2.99,Single-player,,0.7777174,35000,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
331440,bit Dungeon II,50,0,75,0,0,"['Action', 'Adventure', 'Indie', 'RPG']",3.99,Single-player,,0.781971028,150000,35,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
331480,Pinstripe,657,0,657,0,3,"['Adventure', 'Casual', 'Indie']",14.99,Single-player,,0.787327761,350000,49,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
331570,Wimp: Who Stole My Pants?,0,0,0,0,0,"['Action', 'Adventure', 'Casual', 'Indie']",3.99,Single-player,,0.778845046,10000,13,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
331720,Survivor Squad: Gauntlets,0,0,0,0,0,"['Action', 'Indie', 'Strategy']",0.99,Single-player,,0.77867205,35000,38,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
331790,Data Hacker: Reboot,253,0,253,0,0,"['Adventure', 'Indie', 'RPG']",1.99,Single-player,,0.777627654,150000,64,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
331870,AER Memories of Old,302,0,112,0,4,"['Adventure', 'Indie']",14.99,Single-player,,0.794175178,350000,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
332330,PixelJunk Shooter Ultimate,0,0,0,0,1,['Action'],9.99,Single-player,Multi-player,0.779286888,75000,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332380,Asguaard,0,0,0,0,1,"['Adventure', 'Casual', 'Indie', 'RPG']",0.99,Single-player,,0.778951869,75000,16,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332390,Undefeated,0,0,0,0,0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",5.99,Single-player,,0.779032283,35000,34,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332400,Girlfriend Rescue,0,0,0,0,0,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",4.99,Single-player,,0.779292503,150000,60,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332410,Moonchild,0,0,0,0,0,"['Adventure', 'Casual', 'Indie', 'RPG']",0.76,Single-player,,0.778702268,75000,19,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
246110,MASSIVE CHALICE,314,0,347,0,4,"['Indie', 'Strategy']",19.99,Single-player,,0.775578879,75000,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
332480,Phoenix Force,426,0,703,0,2,['Action'],0.99,Single-player,,0.780596349,150000,126,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332580,Mimpi,0,0,0,0,3,"['Adventure', 'Casual', 'Indie']",1.19,Single-player,,0.779284432,35000,19,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
332620,PONCHO,0,0,0,0,0,"['Action', 'Adventure', 'Casual', 'Indie']",5.99,Single-player,,0.777946613,35000,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
332700,Mike was Сursed,272,0,274,0,0,"['Action', 'Adventure', 'Indie']",11.99,Single-player,,0.778436716,75000,6,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
332790,Darkness Assault,751,0,337,0,0,"['Violent', 'Gore', 'Action', 'Indie']",0.99,Single-player,,0.77317514,350000,74,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
332880,DSY: Don't Shoot Yourself,0,0,0,0,0,"['Action', 'Indie', 'Strategy']",4.99,Single-player,,0.77880782,10000,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
333120,Inside The Gear,226,0,250,0,0,"['Casual', 'Indie']",1.99,Single-player,,0.777081894,150000,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
333210,Kaiju-A-GoGo,0,0,0,0,1,"['Action', 'Casual', 'Indie', 'Strategy']",3.99,Single-player,,0.777560854,35000,24,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
333220,Cherry Tree High I! My! Girls!,88,0,133,0,0,['Indie'],0,Single-player,,0.778262244,35000,16,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
333250,Forward to the Sky,126,0,146,0,1,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",7.99,Single-player,,0.781485447,350000,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
333300,ADOM (Ancient Domains Of Mystery),3778,0,3778,0,45,"['Adventure', 'Indie', 'RPG', 'Strategy']",14.99,Single-player,,0.782140355,75000,54,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
333330,Song of the Myrne: What Lies Beneath,119,0,119,0,0,"['Action', 'Indie', 'RPG']",4.99,Single-player,Multi-player,0.778704242,10000,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
333490,Replay - VHS is not dead,0,0,0,0,0,"['Adventure', 'Indie']",9.99,Single-player,,0.77899976,35000,44,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
333580,"Slow Down, Bull",0,0,0,0,0,"['Action', 'Casual', 'Indie']",1.99,Single-player,,0.778815966,10000,5,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
333660,Towers of Altrac - Epic Defense Battles,8,0,8,0,0,"['Action', 'Indie', 'Strategy']",2.99,Single-player,Multi-player,0.778029784,35000,43,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
333730,Dark Gates,0,0,0,0,0,"['Indie', 'RPG']",3.99,Single-player,,0.778256788,10000,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0
333880,Braveland Wizard,484,0,484,0,2,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",1.99,Single-player,,0.779094939,75000,15,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
333970,A Druid's Duel,123,0,123,0,0,"['Indie', 'Strategy']",7.99,Single-player,Multi-player,0.778624545,35000,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
334040,Down To One,76,0,111,0,0,['Action'],0.49,Single-player,Multi-player,0.752340845,350000,34,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
334100,Extreme Exorcism,0,0,0,0,0,"['Action', 'Adventure', 'Casual', 'Indie']",5.99,Single-player,Multi-player,0.778795463,10000,31,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
334280,Lost Sea,0,0,0,0,0,"['Action', 'Adventure', 'Indie']",14.99,Single-player,,0.778444836,10000,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
334290,Gates of Horizon,0,0,0,0,0,"['Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",0,Single-player,,0.778368753,35000,8,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
334310,Plebby Quest: The Crusades,1137,0,1650,0,39,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",5.99,Single-player,,0.785678168,350000,18,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334420,Out There: Ω Edition,80,0,132,0,2,"['Adventure', 'Indie', 'RPG', 'Strategy']",14.99,Single-player,,0.777587985,350000,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334560,Square Heroes,0,0,0,0,1,"['Action', 'Indie']",12.99,Single-player,Multi-player,0.779493412,35000,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
334620,Soccertron,27,0,27,0,0,"['Action', 'Indie', 'Sports']",4.99,Single-player,Multi-player,0.778742626,75000,49,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
276810,Mordheim: City of the Damned,1849,0,924,0,169,"['RPG', 'Strategy']",19.99,Single-player,Multi-player,0.762949197,750000,80,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
334840,Drive to Hell,0,0,0,0,0,"['Action', 'Indie']",4.99,Single-player,Multi-player,0.778761238,35000,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335000,Tormentum - Dark Sorrow,376,0,380,0,2,"['Adventure', 'Casual', 'Indie']",6.23,Single-player,,0.791639788,150000,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
335010,Steam and Metal,0,0,0,0,0,['Indie'],4.99,Single-player,,0.778670617,35000,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
335100,Dwarf Tower,293,0,293,0,0,"['Indie', 'Strategy']",0.99,Single-player,Multi-player,0.7781745,35000,7,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
334850,1931: Scheherazade at the Library of Pergamum,389,0,389,0,0,"['Casual', 'Indie', 'RPG', 'Simulation']",1.99,Single-player,,0.778359293,75000,76,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
335190,200% Mixed Juice!,54,0,44,0,1,"['Adventure', 'Indie', 'RPG']",6.99,Single-player,Multi-player,0.777495244,150000,66,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
335210,Rift's Cave,265,0,301,0,0,"['Adventure', 'Indie']",4.99,Single-player,,0.778259595,35000,55,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335450,Curse of the Assassin,0,0,0,0,0,"['Adventure', 'Indie', 'RPG']",4.99,Single-player,,0.778868563,10000,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
335460,An Assassin in Orlandes,63,0,95,0,0,"['Adventure', 'Indie', 'RPG']",4.99,Single-player,,0.778934031,10000,10,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
333260,Marvin's Mittens,0,0,0,0,0,"['Adventure', 'Casual', 'Indie']",5.99,Single-player,,0.780025474,10000,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
335690,dUpLicity ~Beyond the Lies~,0,0,0,0,0,"['Adventure', 'Casual', 'Indie', 'Simulation']",9.99,Single-player,,0.777947335,10000,18,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
335700,I am Weapon: Revival,0,0,0,0,0,"['Action', 'Indie', 'RPG']",1.59,Single-player,Multi-player,0.777934812,35000,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
335840,Goats on a Bridge,97,0,191,0,0,"['Action', 'Casual', 'Indie']",4.99,Single-player,,0.778716666,35000,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
335900,Angels of Fasaria: Version 2.0,327,0,335,0,0,"['Adventure', 'Indie', 'RPG', 'Strategy']",1.99,Single-player,,0.777939802,75000,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
336020,Pahelika: Secret Legends,0,0,0,0,0,"['Adventure', 'Casual', 'Indie', 'Strategy']",9.99,Single-player,,0.778083036,10000,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
336030,Race.a.bit,0,0,0,0,0,"['Indie', 'Racing']",0.99,Single-player,,0.778598672,35000,34,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
336090,Sky Mercenaries,210,0,210,0,0,"['Action', 'Indie']",9.99,Single-player,Multi-player,0.778462473,35000,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
336110,Bloody Streets,134,0,134,0,0,"['Action', 'Indie']",4.99,Single-player,,0.77885742,35000,10,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
336200,Starlaxis Supernova Edition,773,0,773,0,0,"['Action', 'Casual', 'Indie', 'Strategy']",4.99,Single-player,,0.77844504,10000,15,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
336280,Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,206,0,211,0,0,"['Indie', 'RPG']",0,Single-player,,0.778376444,75000,29,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
336380,Catmouth Island,276,0,276,0,0,"['Adventure', 'Casual', 'Indie']",0.99,Single-player,,0.778018767,35000,10,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
394360,Hearts of Iron IV,17505,765,4312,473,43674,"['Simulation', 'Strategy']",9.99,Single-player,Multi-player,0.899690225,7500000,346,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
429060,Zombie Wars: Invasion,309,0,309,0,1,"['Casual', 'Indie', 'Strategy']",0.89,Single-player,,0.777796495,75000,52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
432410,The Sacred Stone,234,0,261,0,0,"['Action', 'Adventure', 'Indie', 'RPG']",13.99,Single-player,,0.777947387,35000,19,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
440790,Spellbind : Luppe's tale,241,0,241,0,41,"['Adventure', 'Casual', 'Indie']",4.99,Single-player,,0.778558226,35000,42,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
448050,Mr Nibbles Forever,227,0,227,0,0,"['Action', 'Casual']",0.99,Single-player,,0.778942235,75000,30,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
448070,Red Risk,264,0,269,0,1,"['Action', 'Casual', 'Indie', 'Strategy']",0.49,Single-player,Multi-player,0.773228375,350000,122,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
457710,Road Madness,262,0,266,0,0,"['Action', 'Racing']",4.99,Single-player,,0.771023037,150000,57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
551110,Wayout,64,0,78,0,2,"['Casual', 'Indie']",1.99,Single-player,,0.782750718,150000,57,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
563910,Guardian Of December,0,0,0,0,0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",4.99,Single-player,,0.778543663,10000,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
567980,Santa Rockstar,0,0,0,0,0,"['Casual', 'Indie']",4.99,Single-player,,0.778949013,75000,30,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1004490,Tools Up!,98,0,102,0,16,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",19.99,Single-player,Multi-player,0.778062821,35000,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1037930,Era of Miracles,0,0,0,0,0,"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']",39.99,Single-player,,0.778740489,35000,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1419730,Seek Girl Ⅵ,36,0,47,0,2,"['Casual', 'Indie', 'Strategy']",1.99,Single-player,,0.779193895,75000,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
699240,Keyboard Killers,5,0,1,0,1,"['Action', 'Casual', 'Indie', 'Simulation']",0,Single-player,,0.774860955,150000,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1633660,Girl Jigsaw 2,22,0,22,0,0,"['Casual', 'Indie', 'Strategy']",0,Single-player,,0.77949992,35000,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
826630,Iron Harvest,996,0,643,0,127,['Strategy'],29.99,Single-player,Multi-player,0.761830477,1500000,40,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
65790,ARMA: Cold War Assault,49,0,13,0,26,"['Action', 'Simulation', 'Strategy']",4.99,Single-player,,0.781488803,1500000,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1732740,Sakura Hime,48,0,65,0,2,"['Casual', 'Indie', 'RPG', 'Simulation']",3.99,Single-player,,0.784895381,35000,27,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1742840,Puff Town,0,0,0,0,0,"['Casual', 'Indie', 'Strategy']",0,Single-player,,0.77861814,10000,3,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1874720,Elf World Adventure: Part 1,0,0,0,0,1,"['Casual', 'Indie']",1.99,Single-player,,0.778790122,10000,2,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1917560,Milk Bottle And Monster Girl 2,24,0,24,0,0,"['Casual', 'Indie']",0,Single-player,,0.779395251,35000,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2022180,Miss Neko 3,187,0,270,0,23,['Casual'],2.99,Single-player,,0.795647927,150000,27,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
674020,World War 3,434,332,132,332,229,"['Action', 'Free to Play']",0,Multi-player,,0.626065955,1500000,101,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2304490,Project: Sword Art,0,0,0,0,2,"['Casual', 'Indie', 'RPG', 'Simulation']",4.99,Single-player,,0.778790122,10000,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1563180,Internet Cafe Simulator 2,1092,0,595,0,168,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",8.99,Single-player,,0.767815195,350000,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
212160,Vindictus,2443,0,612,0,283,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Free to Play']",0,Single-player,Multi-player,0.758255319,1500000,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
239660,Soldier Front 2,2597,0,1658,0,0,"['Action', 'Free to Play']",0,Multi-player,,0.779388652,750000,9,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
216150,MapleStory,2332,1785,124,1785,5723,"['Action', 'Adventure', 'Casual', 'Massively Multiplayer', 'RPG', 'Free to Play']",0,Single-player,Multi-player,0.730208982,3500000,38,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
291480,Warface,1546,0,105,0,691,"['Action', 'Massively Multiplayer', 'Free to Play']",0,Multi-player,,0.697193537,15000000,359,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
365720,Skyrim Script Extender (SKSE),9,0,1,0,4,['RPG'],0,Single-player,,0.785702052,10000,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
555570,Infestation: The New Z,1277,120,75,120,290,"['Action', 'Indie', 'Massively Multiplayer', 'RPG', 'Free to Play']",0,Multi-player,,0.649342074,3500000,107,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1063730,New World,8703,246,3340,272,11882,"['Action', 'Adventure', 'Massively Multiplayer', 'RPG']",39.99,Multi-player,,0.71124996,75000000,408,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1281930,tModLoader,3668,230,1017,140,11995,"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']",0,Single-player,Multi-player,0.778790122,10000,304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7110,Jade Empire: Special Edition,366,0,408,0,11,['RPG'],14.99,Single-player,,0.777083706,350000,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1700,Arx Fatalis,56,18,85,18,20,['RPG'],4.99,Single-player,,0.7846179,350000,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24720,SPORE Galactic Adventures,533,0,250,0,194,"['Action', 'Simulation']",19.99,Single-player,,0.798246315,750000,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48700,Mount & Blade: Warband,8072,266,1898,146,6979,"['Action', 'RPG']",19.99,Single-player,Multi-player,0.946419495,7500000,397,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
45750,Lost Planet 2,77,0,22,0,6,"['Action', 'Adventure']",0,Single-player,Multi-player,0.770013403,350000,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
39500,Gothic 3,1067,0,73,0,459,"['Action', 'RPG']",9.99,Single-player,,0.788987985,1500000,44,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39510,Gothic II: Gold Edition,1044,1635,88,1635,1001,"['Action', 'RPG']",9.99,Single-player,,0.828512639,750000,39,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
65540,Gothic 1,340,0,122,0,451,"['Action', 'RPG']",9.99,Single-player,,0.824882367,750000,49,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
39160,Dungeon Siege III,377,0,81,0,18,"['Action', 'RPG']",14.99,Single-player,Multi-player,0.761331223,350000,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
39200,Dungeon Siege II,357,0,135,0,87,['RPG'],6.99,Single-player,,0.776528949,750000,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
204030,Fable - The Lost Chapters,500,0,239,0,51,"['Action', 'Adventure', 'RPG']",9.99,Single-player,,0.808078828,750000,23,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
7650,X-COM: Terror From the Deep,28,0,47,0,22,['Strategy'],4.99,Single-player,,0.78227163,750000,8,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1
211600,Thief Gold,228,0,22,0,29,"['Action', 'Simulation']",0.97,Single-player,,0.794152469,750000,16,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
211740,Thief II: The Metal Age,39,0,10,0,23,"['Action', 'Simulation']",0.97,Single-player,,0.78822298,750000,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
97330,Magic: The Gathering - Duels of the Planeswalkers 2013,780,0,722,0,12,['Strategy'],0,Single-player,Multi-player,0.782994864,350000,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
